model,id,n_tokens,doc_ppl
base,6c5ecabae51d0968404fabc45855536c,1023,9.6035
base,688d8a99f8b73a6545855ad377b8b645,388,7.3518
base,d796561e5df2618cdae3da402c72a5d1,1023,6.34
base,ffef2255e429eb511cc393f7960d75c4,1023,4.8422
base,95c18cdf6c9ad5acc4206b09575765b8,1023,6.6986
base,95cb314d7fec5b32c2da78f4f8c51896,1023,8.0037
base,c0c2d383f59ba4b4cca2d83b54758c96,328,5.9432
base,70c8c5a7b3b14cb06118fef4da44b916,1023,12.9417
base,20b8fa55c3476499999aca6735a4a701,1023,12.1755
base,b72a82b0a5a9d13964f41d038407578c,1023,2.4718
base,3a9ef30d6b64bafa1eac43f25eba649b,1023,4.8319
base,b4227116aa2230847f7d5b109b48441d,1023,9.6456
base,dae10710b86d0f5a77ab6c05a8ce19b0,1023,2.836
base,8441bd6c0e05021677e5b5638e41b521,1023,12.9306
base,02a9a799159611b2d4b574eaf354ba0a,356,7.0784
base,b76a29d5128093677bff16db9e0a4aca,1023,2.5613
base,989f195968803e4f2b6bfe9a3699253c,1023,5.2865
base,b940ad606052c596c3f19967bbbdf19b,1023,7.896
base,f9f3b7a6fb9ebe3d38faa1470508dfc9,183,6.109
base,4b59e405f8951d9ea20d72899363fb7c,1023,2.2302
base,499a7697cd798048266b975689b8e228,1023,5.6984
base,3fa83cfc4ad6fc7ed7a1c3160032a8cb,1023,4.246
base,013ba9888bf8bc885739f6c75eb903f8,1023,4.8762
base,cb83d4f6bf74ca00407bb505c46c23d1,1023,4.5435
base,14ed43a55fc357dc426bb27d1dfcb2e2,1023,3.9705
base,784fe734d4fb6d51af6a0cf55eb0c6f3,1023,6.2182
base,621399c98651dc77557a53da0ced7955,1023,11.9305
base,0f3c71d27c1a4ab01169745c09f3fb73,1023,10.6079
base,0048aee28fe95b90d1d3df7e38376460,1023,5.6064
base,117af3c711edc1e4b536f10920750a15,1023,4.0163
base,503d31c20a95266667ff49d016b17787,1023,22.3567
base,a32f34937a139c08a001768b45d0dc7d,1023,5.8462
base,b759abec05524ba30e3cd318ef757bc9,1023,1.6449
base,b285d3541f2bc5205f83533066cbb012,1023,2.6504
base,de868c9961e1ccf8e5f542e10ec1bc5a,951,6.1745
base,a59160ff4e4fc26e892d5b4ba5a0a23d,1023,7.6397
base,f64b02fdbdb193b291ccb9bc78b4471e,1023,5.9012
base,2a9f13a11a6deb496c5a0e37fbd0f713,1023,3.6382
base,65f6f4b826179790b89619b8c2bdc8a1,1023,13.7992
base,3db6e5d6716effa55a671e5bac669733,1023,4.786
base,ba9ed0fd66f78e78e67f37ee9a7705ee,1023,6.2977
base,fda69ab4989ddcca937b9024ddeddb0f,1023,7.646
base,19486612ec9bd71ac87f6fd4737e8a6e,1023,9.9783
base,6aedb654fa03efb05d4e41d450a007a4,369,7.4474
base,ab55cedf64a29bc3055d3a7301568fdd,819,3.0946
base,2292cf38ab93e1cc7dec66e83c82daa1,1023,7.4668
base,dd758a4239209d82f346a4f00c9feee8,1023,6.2319
base,f24cdfb255d4249db385fef74ec2abed,1023,4.7841
base,9515da3d57a46304dc73dc3cd6498c2a,871,9.7201
base,1b464c1b648976c08a1546eac85f7c81,1023,3.1952
base,b61c4347396e084bfaa0a6dbcca59cf0,962,4.9093
base,36a22c579fc7fad2b30898891fbc463a,1023,8.1074
base,5cd67acf4d26e051536dce1e37afd414,1023,10.2468
base,5bd0dacaaabca8c3cc97d5235fa76458,1023,3.7866
base,1458f8ef5c2ef39ec0dd9994601b09f8,1023,6.2927
base,3276f766df2f3e3d2c1e3cdef6d111d8,1023,6.0281
base,bc7b6f1bfd8dfa80eb99eaedd816ffaa,1023,5.4304
base,7504f08e3e7c335a9303179c532ba8e4,169,8.2759
base,c4884ef29d2dd7ae24009a1385613750,1023,2.7577
base,25d340d434e15ae602703aceb9e607cc,1023,6.8835
base,c6dd6b65ca0e4f7a2fe672bc769a7151,1023,3.7138
base,47165e3cc8a03cd6a36c0c42ea6411cc,1023,4.8908
base,893fc7c5857eea64233898025e79cd75,1023,11.0586
base,737fd51edf9c4aec456517ad7d83b5a0,1023,3.9896
base,3990d855ed58ac429a89b79e55b64914,1023,5.2413
base,93ec948f852f195ff62a23fddc5175a6,1023,2.5599
base,fd5fe9def1ece24b2100d726a2689881,1023,7.5306
base,759b34ec9f71b20b7fa788c02b72eec3,1023,7.2744
base,76e559600c8f28aa7456706a384a6af3,800,4.4888
base,adf69ee7df3488e50d0b06c988da2d68,1023,10.0139
base,712ef9a30556a87eb79acd9ab684947e,1023,3.9719
base,148a5954f64536493bb26cd4163b30a2,1023,6.6397
base,5acf9d678c31cef0fee1abd9299f02a4,960,3.6437
base,f294bf2ef0302d380a9c18ea898cacf7,1023,14.4278
base,4d3771736a7ca4b8c61ee832d603f1b3,1023,3.2822
base,02d86aa84b51cedd472ff7742c639f18,1023,3.908
base,bc75e755dbd667747853d46df4bc34ad,1023,14.7803
base,e6e88f2ecd32159e942b4063d8c3ea16,1023,6.7256
base,6e30c121d6e6c39f6badae0f1cd69f0c,1023,3.2452
base,ad9325b35b0ce989d6bd28e394301be3,378,5.95
base,1b64e8c9b9d373a1f05cdb8e1b777abd,540,12.7276
base,6ef6f1d94e11b681baf61b0d51876c82,1023,5.5626
base,e5e0d35e7892683fbc1b42f223bc9174,273,7.799
base,c7bdd48da40f04bafaac863219b4e419,645,7.3271
base,53144291b413b53e0749fe0fdb207709,492,8.5498
base,ef93854a79e33e535d980ed88f8df8ca,1023,6.64
base,e2b2325cb3ef9884fb7c0e07a6066247,955,5.4377
base,335cf7f32dc4a337548f8366a1ad2c18,1023,6.6625
base,2f0abc9821af634636fd5aa2e0e02ad7,1023,8.8382
base,f24aa3957b22ccff51f16fefb3de7264,344,10.0619
base,e582574d5a071ebfcbf093754acc57ac,1023,7.3628
base,9e6998a1de93efb110cb33feeabc57c8,944,7.9363
base,3950cbcf2b592da6e0ab892e7db2abfc,74,22.9225
base,5750b86df586ab85ba1ee8df2c3f42fb,1023,8.138
base,73dd24eca7d30dbbacc4f445f785fe0d,1023,7.2284
base,f9a94d20441cd8514f743e118a92d07b,644,6.046
base,b1787e9f50423764e413ff8303216505,1023,3.8526
base,cf1dc2d05fde10ab839eb2babe38651e,1023,6.3068
base,e58efdc6e10a1378abaa85af8217fe69,1023,5.4503
base,5de264c9df204c0034e21dfda5c6183f,249,6.4493
base,9e327272356b057d0413d9a801759e82,605,4.701
base,e2cded947208dcf59655fbfc4847a647,1023,4.0869
base,6dc6345f6cf1ab06398dd9d366f907b5,1023,7.4232
base,3acb9b35ee5d7b0809392411a981b092,832,6.5571
base,c8255a765edc14a786c8be7f75a4d047,1023,6.4162
base,2538289d1d6a2f339b66912f1014fa88,1023,5.5929
base,52a7b232c5aa6fe25f2367a50b776551,1023,4.7183
base,8e5dfd6618470de12339df93f5ea314b,1023,14.2257
base,40043737275bf25dd5e25d0ff0156414,1023,6.6531
base,92b0446611b4f266bd440a8c05107884,1023,10.5476
base,1055f1ed792be5a4a11624b0726f3ff3,1023,7.4572
base,c1bbf2e3c8c8934c4ebb4c9f6bd9b8ed,744,5.2894
base,c1cbed5113c16d9333ff1bb5705fe89b,1023,8.175
base,96a620e4e64bf311af06d78cb72df0d5,1023,11.9037
base,6cbaa6a5f23636be7c970b787411c6f4,290,14.543
base,ec10d3c1149f519a1be6db30867eaf48,1023,10.2492
base,cf3d49824af747f5604979e4848c4d24,1023,6.6253
base,97f9bbdb3a8efb68b7bbc16eaed8f727,1023,5.5175
base,1e85abb8148b505fc19962aa4c47e2eb,997,2.7494
base,b84bf4d10fa06a7bacb7772de9ea0ac3,1023,4.3547
base,ca066e5378ca642f5d358186c6193f24,1023,3.8926
base,6c132a60050c3d5e50c8cb55c5d44ade,1023,12.2768
base,ac05769a2253f5e438bbf2611adfd6f4,1023,13.745
base,9b0a5eb4c40d808c92fc86b99d67afbc,1023,8.5717
base,c215bc49c891adf5784e686c240c35ad,1023,5.9286
base,a9b9ef3bd7906f24210a30f7f6cdf340,1023,4.5152
base,d2c3bae133ffc9e0e2d53aa082a4b3ff,1023,5.7503
base,993d7aa5059d8747fe6584707065b17c,938,7.302
base,c2b6ce08849a4d81791f700143e4e1ad,1023,11.4134
base,bc94899a148e97bfc5116cfb07961f43,1023,3.0858
base,7625b57e7a6080186e62011ff5fec8e6,1023,10.4624
base,4b3eb9d152bbe48efb57cf575ed3ce09,1023,15.6558
base,228b056f6a75da7173456987e1373194,1023,3.0055
base,d8d7f7b33c8f8039fe01bdb63c30c945,1023,8.7717
base,cd17b5643c809016409dc72bd10e6cca,1023,4.2375
base,0f846e3a8867f10f93e3621262d07dae,893,4.5786
base,7908957f4bcc7924580045fcda17434a,1023,7.6702
base,9aeb8d93581d4c81cb1ba4738504f026,1023,10.9952
base,0a2dd8022a8ee2380524d90c32723404,1023,3.3382
base,ab06731e77b40e292e4408cef9ecf7a6,1023,10.8367
base,1925ceb90972050326437ba579ce3c23,1023,6.7038
base,a4a0a350dd181a303749be8229663d25,1023,9.5143
base,1396c725eedcdee6a06b779a1ecd0505,1023,6.0801
base,c9b762c1c63df8f9938dd4c3c5ee4261,1023,4.0965
base,5ac7f357ccba7700351404f0b881d65b,1023,11.7987
base,6653ff93e32b78369280d136cd135d86,1023,2.8868
base,5f4569e79017163b2c11bb749bf87ef4,1023,4.6068
base,dc6c4ae6702412ccebff7e8ac70771ac,1023,8.0376
base,21b1dfd55da2fa8b6fbe1ca0e9b9aae4,1023,6.5028
base,9d8aa3d16e866c700c853899fdf9d2ef,1023,4.917
base,374a628ede6709f3e6a36a3304c487cc,1023,8.61
base,4f290ddbd7be1b1a87fc7cb22c41f02e,1023,2.6948
base,85816754502c1273163bef678b287e4e,1023,5.4394
base,ceec105b67d4a8383467e07a837c3716,1023,7.1419
base,dd9a0187213b8cd1196177df4c029c57,1023,3.0738
base,01a7d34046fbfd94d57c43defe66319b,1023,5.3939
base,e767ecc72a097e95f2ee91946c2f3916,1023,6.0291
base,65017e105eff3981823f477b89726333,1023,8.8068
base,898cdefb85e7c7b1e6977d591fc1bf57,1023,5.5285
base,4ef2db42515d14f0cf3e4b51df75bff3,1023,4.512
base,7404f37eacf3ac2aa68dd4839e33b6ce,389,9.5452
base,d3e7b9f280c7599ceabafb4b85bd0576,1023,8.1506
base,2028416f39eab43ce5e0e19f33eee4bc,1023,6.5083
base,0562c1ed2d1a0dc30aa496c395b99e9f,1023,10.5772
base,be6df81ff6a47e793b04c527cbff18d3,1023,11.7685
base,e9e140c83998b9896563d14ecd766775,538,6.1482
base,23b4cb6f5ec386983434618f159ced91,868,9.8883
base,92f40697e58828a025a147e55f19943e,1023,13.5054
base,54c4240f3b9d92807dbba7d1a215075a,1023,6.6637
base,fed193d2627ca82d7cfca7d03a082a76,1023,15.2246
base,2f5d074f599c5e642c607578b2e6200c,1023,9.8987
base,d4e52e451a60f61f0e73d4d4df1a659a,715,4.6878
base,6e1e98ab635f41603ccaa092138df2ca,1023,9.7716
base,9a8d650053cb3ea9835d3014709ac3be,1023,7.9871
base,e37929f4ffd1790886bcdb4819c9ffb2,1023,6.4509
base,2261915b7f4ed375429dea690a51c21d,1023,9.8263
base,50c07197e710cc9307e8bb2541534e8e,1023,8.0162
base,3572f5d1aa0e22a94c243f7304d66cd5,1023,4.469
base,fc3f82b28206e0171cc1523c49622def,1023,4.1909
base,c7a01f5f873f0971e5a08ffdc48cc368,1023,6.0278
base,198dee2a0054d8454bb54a5de4539c5c,1023,2.0983
base,4c3d388eb3f7ce116a68dc0b39e35c28,1023,9.6299
base,5c2744544783b65574d68fc4843880bf,1023,10.0069
base,4a71a78edf2001db99c84f65409e5497,898,4.3431
base,d1252b6efc4778e8b74aa16cc008f748,1023,2.8066
base,45fd9e5d9b2352692ce88229de6d1dfd,1023,3.3037
base,ae2b91a8a3d365c75858eb7de75858fe,1023,1.5217
base,473a8fa83d68e19b42eb2d0701ff2b55,1023,7.0681
base,02a2805b2f3631c8427bd351ebbe73f3,655,5.1406
base,c22680f68973fc78e75ecca8164f975d,1023,5.4803
base,9b9c79584d159c958cd3ddd4f35c971d,1023,5.4182
base,abd9332d64e238a5e9059f711983655c,1023,4.4242
base,e1444a85606d4de5d6c24545a5c060e8,1023,5.3887
base,65457a2c380fa3c24aee5ede4f620748,1023,3.3557
base,eb673d6a115e66c69524b060a6c5d421,1023,4.9699
base,a3e692a7c31e657c633157150290031f,1023,11.1411
base,033cd1541080bd5970f19b8ddab5da01,1023,5.5151
base,b60b53f0a5e5a9bebeeeabb6047e22f3,1023,13.0864
base,106187381f56037ae5aa53359afa8e7d,1023,5.357
base,67e759551f05df33f3e898ad71e4947d,1023,4.4712
base,df404433dc1b68e438606787e0e43811,1023,3.1418
base,607f93b47202a4628fee3b8c479aa51a,1023,17.0375
base,7b5aa505a59959ca86a4c1a05d2a2125,1023,5.7439
base,618681a2e91f398882ccd34200be9aea,1023,3.2546
base,81b8126d3dc7c82f47428af83ce108d8,1023,5.6076
base,8de3237eaf67ec5066ffd162165711ce,398,21.9359
base,cf4a35666de35caae6a6b67e9936fcbe,1023,4.6877
base,9b53495be8625522c40e39854eb6cb9c,1023,5.7497
base,0c22b0952baeecc6d2efa4aeb22dda88,1023,5.8604
base,0fa090f09f47d4c8b40bb5c58da5da31,1023,13.1476
base,90ea79e69f2dc0778842a63f09a20c9e,1023,8.9971
base,ec801d770622efdf75fd3cb9f7cd06c0,854,9.6949
base,961b6cdf8db9a43ecabad02f2120e55e,733,4.8686
base,9805981c5dd700535883cf7257f6601c,1023,9.1509
base,f8545c9e20b7bd7001381071e88556a7,1023,6.2875
base,f4683fc7c476ed0a99a38f253fe9a570,1023,2.1589
base,31ae4f9ec249fc99a1e20c9c3a6c1052,1023,7.7692
base,fc3a51012278db710c3103555d951b24,1023,3.2444
base,b3e007acabe1668f20072635ead89077,1023,2.1522
base,8e8fbce2529480e5e6aa052d35e1c9a7,1023,7.3229
base,56927110af7b8498772ef6e293a3655f,1023,9.4291
base,fba31b73e2b2b6d6d3978e79752048dd,1023,8.105
base,b3dc4aee753b64219cf57e5a4c16b09f,1023,8.1635
base,a5fb28bd04e1861284f4a43916fbe596,1023,3.4491
base,b9ad7a97a140bd512aff7888b23d376b,484,2.4272
base,40584faf99450b8b9256c9d440fba98f,1023,5.39
base,02afe13032c4dd375fa75f3350c9d0d9,1023,5.8509
base,849adb1bee615d4962ddad386e269ee1,762,13.1504
base,45b516429948642551e13135bdb6d0f0,1023,7.3209
base,9f6eb547e4279f77b63a7c2b5085bbb1,1023,5.4251
base,323e7f2ab9c832f736b90828f154fde3,1023,3.4288
base,203e747d098fc54011ff540bfbbf4bbf,541,3.4254
base,f4695ba4d883fb922d31a31554ad4585,1023,10.014
base,c90c925b6d08ed804289d78740650169,458,5.0083
base,db6d5e7020cc78cbf937155b47794310,1023,6.7596
base,e0ada0420ad6ec2781eb9ce4c3716fa3,358,6.6289
base,d835e0668733e76ec98032e09adfdfe7,1023,10.2748
base,b01b92a49a8db43450bf2f372874a556,433,5.3707
base,001006439f7c424ca374e9933ea32ac7,1023,6.0296
base,d91fd696b12d85945a208c174165b3c8,609,5.9713
base,3c6d50dfa3e229a5c4d1a4cd72c6a07e,1023,10.5207
base,874ac7b23bd65a3dcbe968254567ea30,1023,9.3633
base,0f17d02432deb62dc2c4935027f73e51,1023,5.6414
base,a1ed0cb18e3f92444d6a2ad5e984b718,1023,4.4595
base,26302d57b58530c028c2ccfee7a79d8a,1023,3.8961
base,dd0a1429a63b91fe4adbf269c9a5f04a,1023,3.0932
base,0e218094709af95fd2a2386efd0e60c0,929,4.0322
base,73a11541ea58678c4cd15df64fc4052a,1023,4.4168
base,68de84144afb673cbcf44ef4fb7c012f,1023,12.2342
base,f5188827eecb79cffd4b0fb2d53418a1,274,11.1779
base,c0a0d0c620801b7e75b914648ceaaeb6,1023,11.4746
base,ed2c776546cf1a45ffea40eed671d94c,1023,6.1053
base,ba5a0dfcae30781658a32e40ef8846e5,1023,14.9753
base,b098a77300779e22072d492d089e0179,1023,8.5838
base,3071d4e814b4e12731e15ddb0b1cbfd0,723,5.678
base,3ce9f36854efd16e56007bb78c0a5a99,1023,2.4073
base,156f3e640d6dde69caf759e334a9624f,1023,5.7472
base,be965e38bf019a7ab9c70902c80f9f1a,1023,17.1467
base,5d1b15a781414b50fcafd2db4add2831,1023,2.4423
base,b3be8470bf07d3393f472d5b8d95f75f,972,5.2973
base,745e90ef44c879c0d4d51af7a2087ec3,368,5.8
base,a80315290ae212217e5a21bc2f05d1e7,1023,3.8912
base,aab4772b970d5a2dc2cbd65392370165,1023,14.3918
base,3bb56d288f80acfa986b2138282f8aef,1023,14.7535
base,2460d407c4d4d4e212e0b916f3d8b62b,347,6.3143
base,09ab24a3f55ab82d12057594dc85a395,1023,7.9051
base,51a7fa580de7d1e6ee286fbeb0a0fcad,1023,10.7767
base,f1f0dee441625dda3546fdbdfa9be1a5,1023,4.3532
base,2011bdea73091b484e648469455da599,1023,7.5081
base,3a684e6ea7b9164e8179d61897ac9e07,1023,4.5397
base,e7cbf0bdbee68bae524d11be0c071d81,1023,5.9769
base,041fd764b039d97815d2703554920fd3,1023,4.5747
base,5c9a4e73c15823b1b143ad8f88619fac,1023,2.979
base,f1e99ef1d462b38127a3fa825cc77f82,1023,2.902
base,cb67746c7c7076d6f4e9684b18939287,1023,5.307
base,259edf0c453b643bf9f970be17cd7194,1023,10.7262
base,92795398ab4bdfc4f06560b88a07f9c1,946,5.0357
base,76313333370f31785b7cfc07a6d1b118,1023,8.833
base,857b7a082a9d775e25afb5ced384b328,220,7.1227
base,9d0995055ac336f80378fb9f895f7f31,497,6.9599
base,638d93a1870643cf2aac3c340e806b72,1023,15.9426
base,62c879559e6a4d894e018e6a937645dc,1023,3.1776
base,e2a25587e2d1948ba2540d5c9ff032d1,543,6.8379
base,e7c76e823ccaf0ac6b53f2d32fcce0f5,1023,3.261
base,1b43636512e021f07933aef111d21555,1023,5.8017
base,12fd7fee531833b250d4c09810f53041,925,5.597
base,8168b33d43e590684f4d0d0e1a48c870,1023,4.1651
base,54943602af538556d9a45f0557bd3a94,1023,3.8488
base,8edaf3d1215426e8f1a930dd2fffb58b,1023,10.7959
base,a7946dfc1e350152d526576068beef4f,591,6.9844
base,1de12b4b45f8be3be2b322fa5a144e4d,363,6.2436
base,c8e7c5fbeafbb1bee06082ce64a067ec,246,11.0553
base,7d9ed22736188d5953ae7707b3a90a14,1023,4.3421
base,3a48344c27e612e2b6ffd6298d293e5d,1023,2.7433
base,029be1a68b7d9712e172888cf2d0d8e0,1023,8.4904
base,cd2b2ea592b0e1fc9fd4dd28702a49e2,1023,9.9705
base,b1e8c9c0dc2ce4c203ed9176ba680a7e,402,6.3733
base,92bd1675b58ede224b9048d1b6575416,921,15.7762
base,78ee98037c7cc0865c06c752495eab6b,1023,3.6182
base,f7683b730e6a2856f5524c68e5a5b0fe,1023,7.1391
base,91658e1753c3757d802716c3e962324e,1023,7.8394
base,830dcec39611f432e318d4478abfb162,1023,1.9361
base,ce29804e4dcf827ca748af2860f2b19b,1023,6.6904
base,52693bbdcc1405178dbca93a1f35a055,1023,10.5015
base,3a5dd6b2229bb28faaf736c3aa699225,899,7.7035
base,69b64698365b9c52ac056213dabd545a,1023,4.4318
base,14585c9edb34e92c44ec74f0825ffaab,971,7.8044
base,fe6a40e8020539deef4ee5f2f5f3f3c8,1023,8.6513
base,6cc01b4ca33a176bf058aa5f048fd30e,1023,3.9738
base,e1b4013d4d49a64c67536fa7bc642ae9,1023,13.6515
base,bf68f647cf990beee1969e90fa6fd3db,1023,8.8066
base,44f994b3620b324ed3ae6d16a4e8cf7a,1023,2.6406
base,07de9bf7746bc0fbc6a1e59a22b28022,1023,3.4229
base,9974f57f010528c7768cb2ecdc9e3bb8,1001,6.1796
base,b5476e174b64a168fdcf5dd7b16be4af,435,8.5998
base,03b1ec2aa1256a16a068396a4dfe4583,1023,13.3967
base,bfea29cec23e4fc7302ede1a0c337ab8,1023,19.9431
base,61167d52113e8c382d567451b67b1fe5,1023,4.4711
base,09a54452ff69a03be361a98de986b4f5,1023,4.3222
base,8b5de3311d6a32e2af5f3f63f31f4d27,1023,4.2376
base,436df62eb46dd7b27695134869f15282,1023,3.2725
base,49075d23309b983a2397b03adb2eb4ee,1023,3.9558
base,0c4c6e1cd946039b2215d46e224e4ce3,1023,6.3018
base,1a41412286fc7a6d1f52f1d49ff16180,1023,6.1439
base,fc0dee563ba38fc5650177831f5ae825,1023,7.352
base,cef11a408d37430180b3cd70ea4a9253,894,5.8363
base,697c2e06f0b7d60aeac0733aa65c70bb,1023,6.8259
base,a1310b1e518626d638af8269740b99d1,552,6.7456
base,23658835b875baa08ff0d9fd425f2c47,296,6.5712
base,01781f7dbe5ab5775468381d4b7d9bd2,1023,6.9829
base,2a1c5b81b04ab3e3b3d4106a7b7dd7d6,1023,7.5509
base,b60245034b3568e933229e92de9c6a7d,1023,5.79
base,28bfdd624bfdb0c35a5c04404e7988b2,1023,7.6524
base,8ab704d952202f25decd94f1da27a551,1023,4.6739
base,f4ed2229c1131e6b7ba0f8684178ce78,1023,2.4281
base,5e4539d188cf9cd1230ea35c0d079ac9,1023,4.7852
base,b8c66ad451b7b1b400e95787dac674b5,1023,6.0085
base,bdc34edb406bdc74267a76710494ae83,809,10.0529
base,51560230df0cdc03edaeb076adc3bb1a,1023,9.082
base,e71a0d963637c8048cc0dde832f363c2,1023,6.8067
base,dd0b2e01916833b919059da0c045f594,897,8.8306
base,c779834f607e544c49e12616b00c5bef,1017,4.5573
base,f1a733b667e8fe486c3cba1b4d4ae8b8,1023,15.8443
base,91b1d0a3dbecfc3b6c5f3b45a2cb7dd7,1023,2.6192
base,a93e81ef267109c0defa820bd35316be,1023,8.2425
base,c0fc358f98fdc1fbcdaebd7ad0698828,1023,6.2587
base,54c0e70e4da57a04a4d3c53dc4dd4078,1023,5.322
base,777152e66d28ca99a0bb20945362d738,1023,8.9106
base,e67149a9190c9e8dbb5ff52f5d213059,1023,6.5956
base,f7d89cddc012bafbf405ccd6a9a65362,1023,9.9531
base,537a30d990345dc476d008e6a66b2a9a,1023,3.2974
base,a04ea167f5ff0a14e4a015b13d8cc636,1023,12.9246
base,5bd6806d742385b9ff35bf7511187f7d,291,6.1478
base,748231263a2b29ab3a3937f1d032dd74,709,4.8766
base,ceec3b05ca7f8f606496100b37b4f8ad,1023,6.919
base,e4a1f8b2489e388650d6c7a3ea9bc479,1023,3.5511
base,c8894ef4416982c1c63126606cd293d6,1023,6.5362
base,471fa6c1682a91c5e3294817996f10fb,1023,3.6577
base,851cb89a2ec1bc08d8bf98bc94992e20,1023,7.6252
base,fc84dd9f31bffbfc19e1dc06da8da095,1023,9.6562
base,13514d95cf2f828cc4712f636e945fc6,1023,10.815
base,2475a8015d1be54d5536f7fa564200ed,298,4.6437
base,ae0291d3d4af832f6a2decf38cfe557f,1023,6.29
base,92aa1f01204606ea8e1a9e3a8badff5d,1023,2.9749
base,1bca84d9fab8751941ad5b9a2796bfd6,1023,6.3644
base,091175404be4d3d31da3760a533cb137,1023,2.844
base,6e68ab9aa42c385dd54a5ffc73e6467e,1023,7.7047
base,da7ed4767240993c6aebe37bc9d62517,186,7.336
base,7ed907a5f66f193f696b54fbdd5a0e6f,1023,4.704
base,f4a9a3e46decdb8443e1cff282d71660,1023,12.1373
base,3c203fd1b309c573cb4fd47ba682987a,1023,6.6247
base,bd020dfc4b96b2787a94a3d98aeb8f28,355,7.3711
base,a0c27932f5ba893788754d9036f6f622,1023,2.2241
base,5a1190668389aaacc635060214084c8b,1023,9.0345
base,4955a75ad7d93ae3de11d121846c978f,1023,12.4415
base,b4d45839073a6c611849206544acf0cd,1023,8.4507
base,be8a2efe2a80edc90a5f533b82c3f804,1023,5.6747
base,4d2687af0d7818c4e81b9e115a14cb6c,1023,6.871
base,ca84e35e79997b1daa48ee6dac16440e,912,5.2085
base,e4e0c0f64b19243737e8b3adaf42da0a,1023,5.6003
base,aa1236a6292cb09df31bd806cf824d0f,1023,5.4232
base,dd99129e73c2328371b891390349fe7a,343,7.8054
base,b7c252263f817cff155aff0cc783a015,1023,3.7174
base,90d8e3d820c6a30138b8fc34adfa9550,1023,22.2853
base,14bfcafa8dfcce9f67e3c4b085ea7931,869,7.3091
base,0a78447a62b84168c1d0b344cfdffb58,1023,11.8089
base,70226d8ec10c694c0f32417a66b12661,638,4.669
base,4f3fdffa09bd7d3caead89f36a1392e6,1023,5.0483
base,84046d091b75146875fc0b28ba4f01c7,844,5.6365
base,e7d7d9f70e7c74f1822a3494491a9dfb,252,5.1181
base,ce392744c95e605873fc930ce8e41974,1023,8.723
base,50e6f643a503bc12bb177d11229a81ff,1023,11.9955
base,4cd47c7167a1adb46b25c77b4ba7761c,1023,3.4481
base,b6ac9eddb09350cc9d5d3c6d8e01bc48,1023,9.5435
base,2d1f02d35335bdbbf99a209fd9903bd9,1023,7.8478
base,055bab2ca3942ea350bb57274fecb21e,1023,5.453
base,a6966c25539029824274a2e284332d82,1023,8.8799
base,566c3ef020951c563e428c103edf0fbd,1023,3.8264
base,0ce302588774d933f3568cf0103be7af,530,6.4574
base,f76067058c457d39f6a9c4d822dce6cf,1023,8.1425
base,f8234d9ecf787ffdc05a3a1485b37a24,1023,4.2641
base,68cc86920662db477fd07f99dbb740f3,1023,9.1764
base,68384bec945c12a62ca7028a6c60b007,1023,3.8401
base,c6d4ae9298e6ab8d2ada7e71f36e2bfe,734,5.1831
base,72c447523b5d47dbe3c3a53696b2b81a,1023,8.2602
base,cb10b72cf3c40aff28ff99c3b693110f,630,5.3193
base,b60713dc5abbdf5a73dc96c16df9ee7c,1023,5.0115
base,a506965a8ed98629709af82d6908ac0d,1023,7.4018
base,273893443972bf34552ebaae477e8872,1023,3.2144
base,055813327b339cb28dbdef93144d980e,1023,7.8652
base,619b6c47dcec761cbb1d8100632d3b7e,1023,5.8964
base,a5cdbbc37e24dfb7e0e516cb72bcc867,1023,3.674
base,b0b299a2408d7acd7a61c4a5ed730f5a,145,23.379
base,8db0b0dbb27cf75c8e39eaab81ee4866,1023,7.867
base,68e508b992f85efb80aeb613716fa2e0,1023,5.3218
base,f017ede613306fd7fe77b0c2212c9a6c,915,5.8059
base,96ef112b814a7e5ace22dda00d0ea2c6,1023,7.238
base,5dd02dbc8c762b73922c857151a9003b,1023,5.7598
base,4e1322fed1db70d93f7214a4ceddc62c,970,6.5702
base,87b6ef76d3bb5489f29c31c70714cd47,1023,6.3563
base,2e3003f4951c78814adfa82a898372c6,1023,3.1678
base,ca6bf7dbd27ee1366f293c8d6159aee0,386,5.9412
base,c8146712cf5a4452f5c0a045a75f660d,1023,12.8042
base,c2dcf31a18fced433a6ad321470aa19f,1023,10.5282
base,899638895d5140db80a068ff527f7727,1023,4.4068
base,8224142e1bab507494d24cf8e419820d,1023,15.8681
base,d974379ce63c9845cda18aa0513204e8,1023,4.5139
base,27ae0cf8f7260b1c437793a294390447,1023,6.8046
base,a83396bb6d1adbe2c9a0804f1610111b,1023,9.6428
base,277b7be4597663f3f166c44f3c8c8c87,1023,5.4598
base,2c940054871170f0e9c1b9ca62f84df4,1023,9.5051
base,683b8655186bf5a05dfc3af62735a6ad,1023,11.1526
base,f08a8532e84bbc3fd82f96d0867029da,1023,12.7823
base,c4236d754ff386497945a64375c2b7be,1023,11.555
base,9a148f9ab85f4fb12106c89dda65b33d,1023,5.7201
base,d0e606f1f5898c62436e144926c3a9d9,1023,5.5665
base,e0a85743d421e41a30d0ec5a5439f219,1023,4.6125
base,eef3d2d66dc0adb409910699f56048e6,1023,18.6531
base,f08ec49033bac5bb848fb304e77e6699,1023,9.3782
